#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
1.6653930811097348,0.7058455324249735,0.0005474029612033834,0.40413665771484375,0.00012072117533534765,0.7027071250978439,0.40216126,1.6653930233963328,0.7044685340955827
2.0058749000394256,1.06429588644815,0.0006587182411177746,0.4030315577983856,0.0001184755310532637,1.0738396647225767,0.40216126,2.0058748521224294,1.075000750108564
2.402817952864548,1.5608462218350496,0.0009995003758699458,0.40382128953933716,0.0001463463850086555,1.5912705467197807,0.40216126,2.40281791286339,1.58875651990707
2.832584352602438,2.2055473360831144,0.001219237854966368,0.40383851528167725,0.0001559111988171935,2.2553870094405677,0.40216126,2.832584318670351,2.246607507865114
3.2823062188967347,2.9367235205168356,0.0013937097260814221,0.3999941647052765,0.00015335781790781766,3.066468482252173,0.40216126,3.2823061896138177,3.0160301274005894
3.744800944590804,3.768763344372225,0.0021036503996757767,0.39395594596862793,0.00019825737399514765,4.0246736320205585,0.40216126,3.74480091892442,3.903607266216371
4.215866946976408,4.890820078600947,0.002285047607849299,0.3943760097026825,0.0001924122334457934,5.1300903675981315,0.40216126,4.215866924177894,5.027218477705886
4.692923834307156,6.13730185638748,0.002850036096753344,0.3935084044933319,0.0002165904879802838,6.382768687908963,0.40216126,4.692923813826214,6.285704848385445
5.174314844944032,7.4475860630591155,0.003353258864098836,0.3925227224826813,0.0002286224189447239,7.782738146787627,0.40216126,5.174314826368529,7.64473738836794
5.658934008681156,8.739445666965212,0.004812263863333661,0.39007601141929626,0.0003020885051228106,9.330016913289864,0.40216126,5.65893399169642,9.053620340354772
6.1460177444104565,10.06975070128076,0.005739305638358592,0.3886164128780365,0.000328832829836756,11.024616572739326,0.40216126,6.146017728771792,10.475250414354285
6.635023294202378,11.337380391081883,0.007839509341858014,0.3839204013347626,0.0004188273742329329,12.866544758964789,0.40216126,6.635023279716295,11.918225567303141
7.12555500397044,13.202860080109074,0.009582782913895863,0.38471511006355286,0.0004737190611194819,14.855806650997428,0.40216126,7.1255549904815965,13.771830292444253
7.617318039481361,15.397018154693493,0.011424374409915158,0.3870275020599365,0.0005311677814461291,16.99240585449655,0.40216126,7.617318026863338,15.802700908130557
8.110088415955044,17.911911957256283,0.013515098861969674,0.38628390431404114,0.0005871910834684968,19.27634493799523,0.40216126,8.110088404103692,18.153297676780124
8.603693050929245,20.507390690701126,0.01454910905597633,0.38585013151168823,0.0005993516533635557,21.70762576896598,0.40216126,8.603693039757822,20.590139297358704
9.097996159298386,22.824175120390837,0.015613492938748063,0.3851790428161621,0.0006050263182260096,24.28624973017181,0.40216126,9.097996148733916,22.99899761532968
9.592889768709332,25.260807483187946,0.016151519886481832,0.3847944140434265,0.0005912164924666286,27.01221786237687,0.40216126,9.59288975868988,25.56808862688425
10.08828697622189,27.594228782192474,0.01628543807444248,0.38375502824783325,0.0005697821034118533,29.8855309605781,0.40216126,10.088286966694454,28.134040584412823
