#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
2.1624287589755844,2.336999655932175,0.02639392610819365,1.754264235496521,0.006599999964237213,2.337152417723416,1.755419,2.1624287383340706,2.33492560120946
2.3353534883230127,2.7772717404271248,0.027931049079051286,1.7572591304779053,0.006599999964237213,2.7874950628304878,1.755419,2.335353469209931,2.784926129405945
2.5404479753426292,3.3348143457068034,0.031175202917494135,1.7604254484176636,0.006599999964237213,3.365086574980021,1.755419,2.540447957772577,3.355071412829525
2.7705772210217647,4.008242171393363,0.034247942608292184,1.7638965845108032,0.006599999498575926,4.069785403952655,1.755419,2.770577204911114,4.041225441304928
3.020023606213887,4.795409900970512,0.037233325474834156,1.763118028640747,0.006599999498575926,4.901606021118117,1.755419,3.0200235914339353,4.845831008880499
3.2843887176696667,5.699351950162338,0.04049599096446835,1.7611325979232788,0.006599999964237213,5.860621977000613,1.755419,3.284388704079374,5.766009641471982
3.5603508447405416,6.710153343917469,0.04355023006534327,1.755658745765686,0.006599999964237213,6.946917064850443,1.755419,3.56035083220363,6.796910281343536
3.845414054267212,7.829384026800383,0.04816978349930749,1.7486828565597534,0.006599999964237213,8.160566236795088,1.755419,3.845414042659671,7.942019099430397
4.137697739333932,9.051755784799212,0.05133991737923823,1.7420663833618164,0.0066000004298985004,9.50163061492298,1.755419,4.137697728546338,9.19452597095603
4.435774806913071,10.374755614628185,0.05458096052493478,1.7356764078140259,0.006599999498575926,10.970158044434013,1.755419,4.435774796850386,10.557314953441722
4.738552090609795,11.799775180612784,0.059071001167055735,1.728408932685852,0.0066000004298985004,12.566185326256951,1.755419,4.7385520811900825,12.026389148679142
5.045183437242145,13.331414534203702,0.06233181089337027,1.7234833240509033,0.006599999964237213,14.289740609097905,1.755419,5.0451834283949335,13.601489942592089
5.355006828907381,14.964247202063788,0.06690267552896044,1.717068076133728,0.006599999498575926,16.140845443460144,1.755419,5.355006820572041,15.279470786540806
5.667498794185063,16.69874953585557,0.07013008219393306,1.7119003534317017,0.006599999498575926,18.119516402951223,1.755419,5.667498786309312,17.06057948347655
5.982241156018018,18.529234663695263,0.07467919805461389,1.7061625719070435,0.006599999964237213,20.225766316535736,1.755419,5.982241148556634,18.93551755711345
6.2988965809612,20.451244926341275,0.0778821967440769,1.700863003730774,0.006599999964237213,22.459605189347847,1.755419,6.29889657387491,20.90949925256092
6.617190434675113,22.468418056484197,0.08252869953131935,1.6989909410476685,0.006599999964237213,24.821040886532824,1.755419,6.617190427929681,22.981797736048673
6.936897186933733,24.575630965900032,0.08560065936887619,1.6971824169158936,0.006599999964237213,27.31007964099619,1.755419,6.936897180499184,25.14449914549674
7.25783012598426,26.79101331777059,0.09034661005704353,1.6959975957870483,0.006599999964237213,29.926726431627966,1.755419,7.257830119834239,27.41709398790607
7.57983350182723,29.064358485094303,0.0950345842668263,1.6923277378082275,0.0066000004298985004,32.670985266525136,1.755419,7.579833495938473,29.747918731301887
7.902776468774911,31.43411408511358,0.09812477269844663,1.6903456449508667,0.0066000004298985004,35.542859396435304,1.755419,7.902776463126795,32.17471822655216
8.22654837326352,33.90603383189101,0.10281903131116597,1.6871507167816162,0.006599999964237213,38.54235147674545,1.755419,8.226548367837697,34.70045082060158
8.551055056663426,36.420142177706104,0.10590110271531317,1.6859610080718994,0.006599999964237213,41.66946369132075,1.755419,8.551055051443507,37.285418165269036
8.87621593071934,39.03681092245101,0.1105729255322404,1.67983877658844,0.006599999964237213,44.924197847878695,1.755419,8.876215925690643,39.954565847722705
9.201961646173315,41.72893805744637,0.11529686439241309,1.6772758960723877,0.006599999964237213,48.306555451980216,1.755419,9.201961641322631,42.70814651235964
9.528232220551502,44.461802020450776,0.11838063696723305,1.6715004444122314,0.006599999964237213,51.81653776484446,1.755419,9.528232215866918,45.50828896261616
9.854975524175043,47.3062797850755,0.12303105134537158,1.6661039590835571,0.006599999498575926,55.4541458488393,1.755419,9.854975519645775,48.40091802904894
10.182146047746746,50.23201025251083,0.12773008918075457,1.6643931865692139,0.006599999964237213,59.219380603516434,1.755419,10.182146043363014,51.37156605491704
