#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
2.160628645738799,10.781380252313298,0.264246376359089,8.119742393493652,0.06599998474121094,10.777695461258393,8.090322,2.1606286071519634,10.7663293783415
2.769172465699288,18.777472480493827,0.34287783060726107,8.112106323242188,0.06599998474121094,18.781606635430165,8.090322,2.7691724355921634,18.778130349377356
3.5592578081374038,32.05511977532046,0.4360089206091744,8.079715728759766,0.06599999219179153,32.072492819402115,8.090322,3.5592577847134694,32.050212827897944
4.434897534868994,50.71166017533003,0.5464444526572528,8.082616806030273,0.06599998474121094,50.65783121952779,8.090322,4.434897516069952,50.68942863351416
5.354280170553935,74.48308313488263,0.6698049606973392,8.076571464538574,0.06599999219179153,74.54380291942918,8.090322,5.354280154982875,74.47596747045627
6.298278823995258,103.64814101556472,0.7797279028829278,8.091126441955566,0.06599998474121094,103.73329777228386,8.090322,6.298278810758018,103.66782186548414
7.257293996028208,138.28355613174864,0.9045172688264762,8.091073036193848,0.06599999219179153,138.22764992893514,8.090322,7.257293984540204,138.2265366602799
8.226075379230796,178.1761722734886,1.029386555573848,8.089902877807617,0.06599999219179153,178.02751576785784,8.090322,8.22607536909573,177.99905740220584
9.201538792223127,223.21577016681982,1.1543098203978266,8.089526176452637,0.06599999219179153,223.13324173273176,8.090322,9.20153878316249,222.97892877553986
10.181763901445912,273.50594931081963,1.2787868126458912,8.089329719543457,0.06599999219179153,273.5450226104039,8.090322,10.181763893257564,273.2678544862842
