#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
1.6773229899415427,76.05942913357649,0.2958241034132969,45.86332702636719,0.06599998474121094,76.00333128456012,44.400282,1.677322987058551,75.33616637035665
2.4111019083784986,168.75910589302248,0.43216807632973947,45.0208625793457,0.06599999219179153,169.66125947040072,44.400282,2.4111019063728976,169.14905531045903
3.288375345453502,322.28327620342066,0.5923467995194225,44.59102249145508,0.06599999964237213,325.2320905323338,44.400282,3.2883753439829553,323.44093614725125
4.220593845963674,536.0955543622558,0.7743899825951408,44.44773864746094,0.06599999219179153,542.8763936024418,44.400282,4.220593844817933,538.5707516948366
5.178166896942048,809.8532950042506,0.9329102651604068,44.40769958496094,0.06599999219179153,822.6500163461968,44.400282,5.178166896008183,814.2773648934647
6.1492611273702185,1129.4314367339,1.1157295832585414,44.090145111083984,0.06599998474121094,1164.5721868245503,44.400282,6.149261126583829,1139.825950565654
7.128352713817298,1470.6400988623848,1.2982894929624051,43.83559036254883,0.06599998474121094,1568.650555221096,44.400282,7.128352713138922,1493.6486462439389
8.11254660464804,1819.8627391864761,1.481802365820616,42.729827880859375,0.06599999219179153,2034.8885845977306,44.400282,8.112546604051962,1849.147376535199
9.100187493265533,2163.0947097859303,1.6635684944758053,42.01235580444336,0.06599999219179153,2563.28801145876,44.400282,9.100187492734149,2212.4305809615926
10.090263247932953,2489.730534284389,1.8457188447730464,41.02558898925781,0.06599999219179153,3153.849779698111,44.400282,10.090263247453706,2558.303183300177
