#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
2.1624287912383275,73.57611201441705,0.2639392971462333,55.42237091064453,0.06599998474121094,73.54196164757936,55.236857,2.1624286322287567,73.47359258127801
2.7705772462027567,128.02350938008817,0.34247939672075045,55.367713928222656,0.06599998474121094,128.06182802194525,55.236857,2.770577122096176,128.03694471763976
3.560350864335769,218.12461035665467,0.4355022952437582,55.31632614135742,0.06599999219179153,218.59504259179275,55.236857,3.5603507677590884,218.36324882569184
4.435774822641074,344.05451931431577,0.5458096144221518,55.273719787597656,0.06599998474121094,345.19228664881507,55.236857,4.435774745124321,344.59089947270587
5.35500684193554,505.6796129228893,0.6690267220478311,55.25100326538086,0.06599999219179153,507.89563403488995,55.236857,5.35500677772519,506.6506617193312
6.29889659203709,702.8473392321644,0.778821918879784,55.19242858886719,0.06599998474121094,706.7247804758063,55.236857,6.298896537448661,704.5063610537017
7.257830135596758,935.4496394072814,0.9034662220382728,55.20555877685547,0.06599999219179153,941.6888244861013,55.236857,7.257830088220771,938.0351760104695
8.226548381744099,1203.4186124861817,1.0281904861578472,55.181819915771484,0.06599999219179153,1212.7922439469419,55.236857,8.226548339946877,1207.1129465328013
9.201961653754944,1506.516255895208,1.152968629602312,55.1663818359375,0.06599999219179153,1520.0374028484393,55.236857,9.201961616388255,1511.727068383598
10.182146054598531,1834.242036211946,1.2773007822992806,55.08729553222656,0.06599999219179153,1863.4256305287668,55.236857,10.182146020828945,1844.4499727789137
