#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
2.0493991153540203,2.15570891866232,0.026781886297723302,1.5783692598342896,0.006599999964237213,2.173750725474409,1.5680974,2.0493991545796857,2.1590250998054796
2.2311016363652327,2.608664871043345,0.02847570224159823,1.5767090320587158,0.006599999964237213,2.6421502738790936,1.5680974,2.2311016723963317,2.62562197583753
2.444956954997698,3.179229943227824,0.031875645577228676,1.5743509531021118,0.0066000004298985004,3.242720474334531,1.5680974,2.4449569878772324,3.213493338237841
2.683288417970353,3.8639241029852087,0.03515177720183389,1.5722594261169434,0.006599999964237213,3.975365636999724,1.5680974,2.6832884479295047,3.9167572848553727
2.940149856462811,4.659197587795541,0.038569893982489334,1.5684443712234497,0.0066000004298985004,4.840146624112151,1.5680974,2.9401498838046294,4.734727502710837
3.211097607536238,5.5707691540132345,0.04200982063552197,1.5660314559936523,0.006599999964237213,5.8371688214858395,1.5680974,3.211097632570994,5.66967117364433
3.4928550977694224,6.5896324215866,0.04698517075801278,1.5624815225601196,0.006599999964237213,6.966534504212918,1.5680974,3.492855120784704,6.713647565760531
3.7830077775660134,7.7090847871376695,0.05038642684130282,1.554049015045166,0.006599999498575926,8.228328278040541,1.5680974,3.783007798816048,7.861514762103214
4.079764843524475,8.93410190841928,0.05373990345456372,1.545777440071106,0.006599999964237213,9.622615809160084,1.5680974,4.079764863228808,9.118529565728105
4.381784651715992,10.258805836761212,0.05888592789485162,1.536364197731018,0.006599999498575926,11.149446740338076,1.5680974,4.3817846700621805,10.484759924096764
4.688050182303045,11.676273676820541,0.06215734670452231,1.532336950302124,0.0066000004298985004,12.808858276278876,1.5680974,4.688050199450696,11.95171807285762
4.9977809587647615,13.187013412212053,0.06724810774544729,1.5249121189117432,0.006599999964237213,14.60087830926594,1.5680974,4.997780974849709,13.51250040712501
5.310370677647074,14.804873994237866,0.07051445317552386,1.5174131393432617,0.006599999964237213,16.525527856805414,1.5680974,5.310370692785197,15.184633057048849
5.625342760975396,16.496483730362076,0.07566145977818078,1.5105564594268799,0.006599999498575926,18.582822876539296,1.5680974,5.625342775265911,16.932635070433196
5.942318389746964,18.295446577614566,0.07892170738800489,1.50235116481781,0.0066000004298985004,20.772775591389202,1.5680974,5.942318403275193,18.785714762520996
6.260993270561297,20.18889387560026,0.08402499110746242,1.4984121322631836,0.006599999964237213,23.095395450935804,1.5680974,6.26099328340096,20.73383758486935
6.581120561509639,22.15477847549937,0.08903798754915396,1.4938169717788696,0.006599999964237213,25.550689829306695,1.5680974,6.581120573724739,22.76419533672139
6.90249818387939,24.20976181285011,0.09235224166511294,1.491363286972046,0.006599999964237213,28.138664534056357,1.5680974,6.9024981955257605,24.884668092372184
7.224959289436436,26.34607551051679,0.09747253521219977,1.4878509044647217,0.006599999964237213,30.859324179690965,1.5680974,7.224959300563009,27.081888418904686
7.548365022426486,28.545934457946757,0.10079517770177197,1.4858269691467285,0.006599999964237213,33.71267246398209,1.5680974,7.548365033076349,29.35964250559721
7.872598968053155,30.855725140966037,0.10586416960330235,1.4806206226348877,0.0066000004298985004,36.698712374082284,1.5680974,7.872598978264402,31.737923153346227
8.197562853312796,33.21804385139586,0.11092869609201865,1.478576421737671,0.006599999964237213,39.817446341597105,1.5680974,8.197562863119254,34.160577537814596
8.523173187167927,35.68686303662777,0.1142538564251936,1.473520278930664,0.006599999964237213,43.06887636025403,1.5680974,8.523173196599748,36.693516400837964
8.84935861207607,38.181115979404524,0.11929414381977282,1.4710856676101685,0.006599999964237213,46.45300407594082,1.5680974,8.849358621160238,39.25524636889252
9.176057799186632,40.75168343670748,0.12439068575099961,1.4684498310089111,0.006599999964237213,49.969830856164286,1.5680974,9.176057807947371,41.8910290887306
9.503217762690959,43.35122264176175,0.12771767643804952,1.4625773429870605,0.006599999964237213,53.61935784405558,1.5680974,9.503217771150098,44.57740682043746
9.830792500020447,46.03551985897627,0.1327348830865857,1.4540231227874756,0.006599999498575926,57.401586000677696,1.5680974,9.830792508197717,47.3166587969233
10.158741887360552,48.78239045189503,0.13613563171573767,1.4520331621170044,0.006599999964237213,61.31651613840931,1.5680974,10.15874189527384,50.15000731523007
