#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
1.847451069894814,0.9724427405469669,0.0006078636413019403,0.6759285926818848,0.00014718144666403532,1.0049547307396,0.6608791,1.8474510571520264,0.9734444192450273
2.159415535661326,1.3868758515128263,0.0008489999590387294,0.6764222383499146,0.00016955961473286152,1.431630811354807,0.6608791,2.159415524759452,1.403012175044657
2.5324050733750103,1.9421031869761691,0.0008572040157142118,0.6650068163871765,0.00014494183415081352,2.0268934930031826,0.6608791,2.532405064078837,1.9873167127901612
2.9433102887149856,2.618834122519795,0.0010549074481551936,0.651867687702179,0.0001555446069687605,2.790944274221621,0.6608791,2.9433102807166187,2.7094114136146628
3.3783243561942795,3.5162310767405494,0.0012094440585049752,0.6487315893173218,0.00015154444554354995,3.724028071524357,0.6608791,3.378324349225832,3.6131713320124335
3.8292395401248394,4.569762858218894,0.0012763143430291697,0.6477063298225403,0.00014405662659555674,4.826313127007283,0.6608791,3.829239533976967,4.680380578845089
4.291045962892438,5.636967770543976,0.0012403805319579789,0.6442099809646606,0.00012350315228104591,6.097903021763429,0.6608791,4.291045957406205,5.802435176633017
4.760575118161197,6.728770918165139,0.0018305307538724776,0.6384263038635254,0.00016335085092578083,7.538860697271856,0.6608791,4.760575113216064,6.987455392466306
5.235749751053376,8.207889241151094,0.0022250033832910414,0.6356131434440613,0.00017944925639312714,9.149225048580197,0.6608791,5.235749746557043,8.46941130994202
5.715161892340014,10.00624706544756,0.0030332556022610547,0.6354069709777832,0.00022340519353747368,10.929020748691833,0.6608791,5.715161888220853,10.192345166893222
6.197828285428333,12.037155720081403,0.0034184555832570897,0.6355056762695312,0.00023624024470336735,12.878263894853134,0.6608791,6.197828281629956,12.105830682778542
6.683043876532271,13.956566954522064,0.0037767634485088406,0.634469211101532,0.00024123123148456216,14.996965278621417,0.6608791,6.683043873009674,14.095235055442691
7.170291169517141,15.886156025283086,0.0037288749811844987,0.6329436898231506,0.0002214568667113781,17.285132319554375,0.6608791,7.170291166233917,16.165283873969837
7.659182427364914,17.66204956803062,0.003930435728718867,0.6302556395530701,0.00021801071125082672,19.74277023769499,0.6608791,7.659182424291259,18.213647016573038
8.14942178658434,19.396923724537896,0.0037662450328757066,0.6263127326965332,0.00019597519712988287,22.369882783035646,0.6608791,8.149421783695585,20.215643610223005
8.640779794419915,21.12807961088219,0.0051743438818973465,0.6222915053367615,0.00025370344519615173,25.166472700782872,0.6608791,8.640779791695431,22.20350312805173
9.133075903311846,23.71160142515735,0.006278219604125672,0.6237808465957642,0.0002909903705585748,28.132542035132797,0.6608791,9.133075900734218,24.789761970898493
9.626166186787733,26.70963442104892,0.0074961201785370265,0.6242256760597229,0.00032945707789622247,31.268092331961135,0.6608791,9.626166184342141,27.576325060471564
10.119934557874151,30.123879279057707,0.008523453884157048,0.6240087151527405,0.00035606796154752374,34.573124776800746,0.6608791,10.119934555547884,30.533848789869175
