#radius,flux,eflux,peak,rms,model,modelpeak,arcmin,aegean
2.05079994544259,1.0684563496742499,0.0007492540622572543,0.7838072776794434,0.0001852392015280202,1.081728773913709,0.781873,2.0507999146731692,1.0723917587304035
2.33576120702167,1.4210022239473687,0.0010818281478965246,0.7838703393936157,0.00023770898405928165,1.4542420629633948,0.781873,2.335761180006098,1.4419671623417363
2.684358473868073,1.8985219495734356,0.0014782723925107467,0.7811224460601807,0.0002784531097859144,1.974054159515809,0.781873,2.684358450360808,1.9470374528341188
3.075025270827433,2.488860161483368,0.001982882661327344,0.780218780040741,0.00032684349571354687,2.641185445215947,0.781873,3.07502525030665,2.5694940886156834
3.4936772054995764,3.1888815433104583,0.0027435899673730283,0.7778525948524475,0.00038663693703711033,3.4557974079519127,0.781873,3.493677187437826,3.3113162657075015
3.931384033165334,3.9917869885764503,0.0035517862608356074,0.7720656991004944,0.000452529318863526,4.418032204805615,0.781873,3.931384017114517,4.162840439185816
4.382440007145258,4.891976861013347,0.004635233064218465,0.7623699307441711,0.0005212007090449333,5.527988963431055,0.781873,4.382439992746447,5.124855052370367
4.843116808030478,5.873607176084818,0.006044865185737975,0.7515909075737,0.0006104385247454047,6.785732721287547,0.781873,4.843116795001281,6.188480080462344
5.310911448727735,6.956820254871982,0.007452175773239587,0.7440271973609924,0.0006997612654231489,8.191305792398884,0.781873,5.3109114368461725,7.3771648805932815
5.784097199756184,8.103065942676778,0.009350593216439093,0.7356832027435303,0.0008018241496756673,9.744736014119484,0.781873,5.784097188846629,8.63975596374767
6.261451941540982,9.343025272683903,0.011426078663838402,0.7284290194511414,0.0009003962040878832,11.446042040358678,0.781873,6.26145193146314,9.990326657697533
6.74209021121991,10.66082118458094,0.013426657526695794,0.7171290516853333,0.0009799617109820247,13.2952366320215,0.781873,6.742090201860509,11.411628249073306
7.225356767400993,12.038022962281026,0.014856397448339486,0.7119773626327515,0.001009197672829032,15.29232870105915,0.781873,7.225356758667594,12.910204796358787
7.710757447632971,13.504155542701596,0.01637591463741128,0.7068274021148682,0.001040751114487648,17.43732459549075,0.781873,7.710757439449349,14.496624866510636
8.19791317447479,15.028715838667623,0.01861515957454483,0.7032057642936707,0.0011111375642940402,19.73022892115571,0.781873,8.197913166777475,16.15296269611402
8.686528674690905,16.613998533703437,0.021411130630269205,0.6985508799552917,0.0012052947422489524,22.171045077212295,0.781873,8.686528667426561,17.870691586691013
9.1763707649717,18.280101130699975,0.023569040397792434,0.6949278712272644,0.0012545816134661436,24.759775611809008,0.781873,9.176370758095135,19.663125303165245
9.667252992253141,19.950100978776128,0.02530776906250865,0.6920238733291626,0.001295006601139903,27.496422462725235,0.781873,9.667252985725753,21.48153954034775
10.159024579959796,21.69062391341133,0.027898733980683335,0.6857612133026123,0.0013569308212026954,30.380987123071552,0.781873,10.15902457374838,23.35535092829007
