radius,value
0.00025,0.9976301193237305
0.00075,0.9957005977630615
0.00125,0.9920920133590698
0.00175,0.986677348613739
0.0022500000000000003,0.9786064624786377
0.00275,0.9692789316177368
0.0032500000000000003,0.9590634107589722
0.00375,0.9465638995170593
0.00425,0.9315189719200134
0.00475,0.9142229557037354
0.00525,0.8971627950668335
0.00575,0.8798752427101135
0.00625,0.8589624762535095
0.00675,0.8365859985351562
0.00725,0.8131008744239807
0.00775,0.7904091477394104
0.00825,0.7663379311561584
0.00875,0.7416062951087952
0.00925,0.7152716517448425
0.00975,0.687504768371582
0.01025,0.6618574857711792
0.010750000000000001,0.634361982345581
0.01125,0.6071234941482544
0.01175,0.5807231068611145
0.01225,0.552137553691864
0.012750000000000001,0.5241388082504272
0.01325,0.49663272500038147
0.01375,0.4708826541900635
0.01425,0.4449634253978729
0.014750000000000001,0.41876164078712463
0.01525,0.39442816376686096
0.01575,0.36919212341308594
0.01625,0.3455970883369446
0.01675,0.32156768441200256
0.01725,0.2986261546611786
0.017750000000000002,0.2786012887954712
0.01825,0.25760284066200256
0.01875,0.23883840441703796
0.01925,0.2189328521490097
0.01975,0.20085592567920685
0.02025,0.18582263588905334
0.02075,0.16903434693813324
0.02125,0.15485070645809174
0.021750000000000002,0.14005142450332642
0.02225,0.12707151472568512
0.02275,0.1159750446677208
0.02325,0.10443035513162613
0.02375,0.09491987526416779
0.02425,0.084513820707798
0.02475,0.07654018700122833
0.02525,0.06841189414262772
0.025750000000000002,0.06138968840241432
0.02625,0.055577486753463745
0.02675,0.04914339259266853
0.02725,0.04473322629928589
0.02775,0.0399760901927948
0.02825,0.0363946408033371
0.02875,0.03299117088317871
0.02925,0.029833268374204636
0.029750000000000002,0.02738463692367077
0.03025,0.02512533776462078
0.03075,0.023702280595898628
0.03125,0.02175110951066017
0.03175,0.02053114026784897
0.03225,0.019755754619836807
0.03275,0.018457358703017235
0.03325,0.018385067582130432
0.03375,0.017257843166589737
0.03425,0.017476381734013557
0.03475,0.017079127952456474
0.035250000000000004,0.016436826437711716
0.035750000000000004,0.01690012402832508
0.03625,0.01593957655131817
0.03675,0.017044011503458023
0.03725,0.016149014234542847
0.03775,0.016302628442645073
0.03825,0.016462020576000214
0.03875,0.015294434502720833
0.03925,0.01622159034013748
0.03975,0.014995260164141655
0.04025,0.01589418575167656
0.04075,0.015809638425707817
0.04125,0.014257129281759262
0.04175,0.015015202574431896
0.04225,0.013608242385089397
0.04275,0.013878465630114079
0.043250000000000004,0.013409696519374847
0.043750000000000004,0.01230299286544323
0.04425,0.012692845426499844
0.04475,0.010949249379336834
0.04525,0.011097067035734653
0.04575,0.010092985816299915
0.04625,0.00925392284989357
0.04675,0.009317644871771336
0.04725,0.007278222590684891
0.04775,0.007300956174731255
0.04825,0.0059865922667086124
0.04875,0.005596458446234465
0.04925,0.004993382375687361
0.04975,0.0034316082019358873
0.05025,0.003140386426821351
0.05075,0.001780136488378048
0.051250000000000004,0.0011881955433636904
0.051750000000000004,0.00034190271981060505
0.05225,-0.0007938290946185589
0.05275,-0.0010926061077043414
0.05325,-0.0023744821082800627
0.05375,-0.0029654130339622498
0.05425,-0.00394453527405858
0.05475,-0.004645409528166056
0.05525,-0.005173025652766228
0.05575,-0.006203394383192062
0.05625,-0.0067475358955562115
0.05675,-0.007521456107497215
