radius,value
0.00025,0.996745228767395
0.00075,0.9941803216934204
0.00125,0.9893854260444641
0.00175,0.982196033000946
0.0022500000000000003,0.9714909791946411
0.00275,0.9591373801231384
0.0032500000000000003,0.9456296563148499
0.00375,0.9291308522224426
0.00425,0.9093225598335266
0.00475,0.8866089582443237
0.00525,0.8642851114273071
0.00575,0.8417328596115112
0.00625,0.8145347833633423
0.00675,0.785577654838562
0.00725,0.7553005218505859
0.00775,0.7262431979179382
0.00825,0.695530891418457
0.00875,0.6641646027565002
0.00925,0.6310132145881653
0.00975,0.5962064266204834
0.01025,0.5644508600234985
0.010750000000000001,0.5304988026618958
0.01125,0.4972507357597351
0.01175,0.46531927585601807
0.01225,0.43095260858535767
0.012750000000000001,0.39789441227912903
0.01325,0.3655393123626709
0.01375,0.33581990003585815
0.01425,0.30613571405410767
0.014750000000000001,0.2765564024448395
0.01525,0.24978679418563843
0.01575,0.22202418744564056
0.01625,0.1970009207725525
0.01675,0.17145615816116333
0.01725,0.14786507189273834
0.017750000000000002,0.12821464240550995
0.01825,0.10714848339557648
0.01875,0.08956337720155716
0.01925,0.07071718573570251
0.01975,0.05469805374741554
0.02025,0.04245657101273537
0.02075,0.027633249759674072
0.02125,0.01686381921172142
0.021750000000000002,0.005362857133150101
0.02225,-0.0035943337716162205
0.02275,-0.010514548048377037
0.02325,-0.01816652901470661
0.02375,-0.022943340241909027
0.02425,-0.028897810727357864
0.02475,-0.03164394572377205
0.02525,-0.034655313938856125
0.025750000000000002,-0.036589667201042175
0.02625,-0.03738301992416382
0.02675,-0.03901609778404236
0.02725,-0.03832520544528961
0.02775,-0.03795763850212097
0.02825,-0.03657251596450806
0.02875,-0.035111598670482635
0.02925,-0.03363066166639328
0.029750000000000002,-0.031475506722927094
0.03025,-0.02925078198313713
0.03075,-0.02644089236855507
0.03125,-0.024281851947307587
0.03175,-0.021632308140397072
0.03225,-0.018665514886379242
0.03275,-0.016506295651197433
0.03325,-0.013533856719732285
0.03375,-0.011412256397306919
0.03425,-0.008457392454147339
0.03475,-0.006243186071515083
0.035250000000000004,-0.004417678341269493
0.035750000000000004,-0.0019727118778973818
0.03625,-0.0005097664543427527
0.03675,0.0020784526132047176
0.03725,0.0031287814490497112
0.03775,0.004629999864846468
0.03825,0.006164157297462225
0.03875,0.006555704399943352
0.03925,0.00809030793607235
0.03975,0.008222189731895924
0.04025,0.00964086689054966
0.04075,0.01019602082669735
0.04125,0.009704562835395336
0.04175,0.010652408003807068
0.04225,0.010177478194236755
0.04275,0.010570923797786236
0.043250000000000004,0.010541973635554314
0.043750000000000004,0.009945844300091267
0.04425,0.01030338928103447
0.04475,0.00930598471313715
0.04525,0.009369133040308952
0.04575,0.00870379339903593
