radius,value
0.00025,0.997878909111023
0.00075,0.9961245656013489
0.00125,0.9928431510925293
0.00175,0.9879187345504761
0.0022500000000000003,0.980576753616333
0.00275,0.9720888137817383
0.0032500000000000003,0.9627892374992371
0.00375,0.9514055848121643
0.00425,0.9376960396766663
0.00475,0.92192542552948
0.00525,0.9063576459884644
0.00575,0.890570878982544
0.00625,0.8714587688446045
0.00675,0.8509870171546936
0.00725,0.8294799327850342
0.00775,0.8086707592010498
0.00825,0.786574125289917
0.00875,0.7638401389122009
0.00925,0.7395936250686646
0.00975,0.713996410369873
0.01025,0.6902968883514404
0.010750000000000001,0.6648610234260559
0.01125,0.6396028995513916
0.01175,0.6150704622268677
0.01225,0.5884611010551453
0.012750000000000001,0.5623065233230591
0.01325,0.5365721583366394
0.01375,0.5123904347419739
0.01425,0.487996369600296
0.014750000000000001,0.4632563591003418
0.01525,0.4401668608188629
0.01575,0.4161893427371979
0.01625,0.39362093806266785
0.01675,0.37061092257499695
0.01725,0.3485018312931061
0.017750000000000002,0.3290426731109619
0.01825,0.30866730213165283
0.01875,0.290248841047287
0.01925,0.2707005739212036
0.01975,0.2527458965778351
0.02025,0.23760870099067688
0.02075,0.22085660696029663
0.02125,0.20637589693069458
0.021750000000000002,0.19127637147903442
0.02225,0.1777949035167694
0.02275,0.1660996526479721
0.02325,0.15398360788822174
0.02375,0.14366857707500458
0.02425,0.13249973952770233
0.02475,0.12352117151021957
0.02525,0.11437934637069702
0.025750000000000002,0.10629532486200333
0.02625,0.09938306361436844
0.02675,0.0918889045715332
0.02725,0.0862646996974945
0.02775,0.08026333898305893
0.02825,0.07541278004646301
0.02875,0.07072960585355759
0.02925,0.06631723046302795
0.029750000000000002,0.06256663799285889
0.03025,0.058994293212890625
0.03075,0.05625860393047333
0.03125,0.05303310975432396
0.03175,0.05053987354040146
0.03225,0.048463817685842514
0.03275,0.04595447704195976
0.03325,0.04469733312726021
0.03375,0.04237233102321625
0.03425,0.04140456020832062
0.03475,0.039879683405160904
0.035250000000000004,0.03816496953368187
0.035750000000000004,0.03759000077843666
0.03625,0.035548921674489975
0.03675,0.03564208000898361
0.03725,0.03376447781920433
0.03775,0.033019404858350754
0.03825,0.03226964548230171
0.03875,0.030217621475458145
0.03925,0.030365120619535446
0.03975,0.028323989361524582
0.04025,0.0284618828445673
0.04075,0.02765965647995472
0.04125,0.02538820169866085
0.04175,0.025504466146230698
0.04225,0.023397834971547127
0.04275,0.023086342960596085
0.043250000000000004,0.022016311064362526
0.043750000000000004,0.020341603085398674
0.04425,0.02023003250360489
0.04475,0.017901288345456123
0.04525,0.01758904755115509
0.04575,0.01611250266432762
0.04625,0.01480172947049141
0.04675,0.014447511173784733
0.04725,0.011923734098672867
0.04775,0.011593518778681755
0.04825,0.009858448058366776
0.04875,0.009098502807319164
0.04925,0.0081646041944623
0.04975,0.006181157194077969
0.05025,0.005617009941488504
0.05075,0.0038592969067394733
0.051250000000000004,0.0029771861154586077
0.051750000000000004,0.0018395913066342473
0.05225,0.0003624700475484133
0.05275,-0.0001448025432182476
0.05325,-0.0017770100384950638
0.05375,-0.0026050645392388105
0.05425,-0.003876110538840294
0.05475,-0.004825789947062731
0.05525,-0.005551829468458891
0.05575,-0.006871717516332865
0.05625,-0.007621230557560921
0.05675,-0.008670142851769924
