radius,value
0.09025,-0.0019372199894860387
0.09075,-0.0018267665291205049
0.09125,-0.0018045457545667887
0.09175,-0.0016972627490758896
0.09225,-0.0017418251372873783
0.09275,-0.0016547548584640026
0.09325,-0.0014608022756874561
0.09375,-0.0015881967265158892
0.09425,-0.0014201211743056774
0.09475,-0.0015354921342805028
0.09525,-0.001306564430706203
0.09575,-0.0014060662360861897
0.09625,-0.0014196943957358599
0.09675,-0.0013009585672989488
0.09725,-0.0014763781800866127
0.09775,-0.0011669648811221123
0.09825,-0.0014445255510509014
0.09875,-0.0014917723601683974
0.09925,-0.0014024149859324098
0.09975,-0.0014995523961260915
0.10025,-0.0012696078047156334
0.10075,-0.0015992573462426662
0.10125,-0.0014586551114916801
0.10175000000000001,-0.0015497190179303288
